PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1848;3210;-2;1;0
0;2;0;0;1848;234;-2;2;1
0;3;0;0;1827;234;0;3;2
0;4;1827;0;21;234;-1;3;2
0;5;0;234;1848;1979;-2;2;1
0;6;0;234;914;1979;1;3;5
0;7;914;234;914;1979;2;3;5
0;8;1828;234;20;1979;-1;3;5
0;9;0;2213;1848;997;-2;2;1
0;10;0;2213;1689;997;-2;3;9
0;11;0;2213;1689;869;19;4;10
0;12;0;3082;1689;128;-1;4;10
0;13;1689;2213;159;997;-1;3;9
0;14;1848;0;1583;3210;-2;1;0
0;15;1848;0;1583;733;-2;2;14
0;16;1848;0;1583;733;3;3;15
0;17;1848;733;1583;2477;-2;2;14
0;18;1848;733;816;2477;-2;3;17
0;19;1848;733;816;1827;20;4;18
0;20;1848;2560;816;650;-1;4;18
0;21;2664;733;673;2477;-2;3;17
0;22;2664;733;673;2156;4;4;21
0;23;2664;2889;673;321;-1;4;21
0;24;3337;733;94;2477;-1;3;17
0;25;3431;0;500;3210;-2;1;0
0;26;3431;0;500;830;-2;2;25
0;27;3431;0;500;830;5;3;26
0;28;3431;830;500;2380;-2;2;25
0;29;3431;830;428;2380;-2;3;28
0;30;3431;830;428;2298;6;4;29
0;31;3431;3128;428;82;-1;4;29
0;32;3859;830;72;2380;-1;3;28
0;33;3931;0;2069;3210;-2;1;0
0;34;3931;0;2069;498;-2;2;33
0;35;3931;0;1828;498;7;3;34
0;36;5759;0;241;498;-1;3;34
0;37;3931;498;2069;821;-2;2;33
0;38;3931;498;1939;821;8;3;37
0;39;5870;498;130;821;-1;3;37
0;40;3931;1319;2069;1891;-2;2;33
0;41;3931;1319;368;1891;-2;3;40
0;42;3931;1319;368;871;9;4;41
0;43;3931;2190;368;1020;-1;4;41
0;44;4299;1319;847;1891;-2;3;40
0;45;4299;1319;847;1366;10;4;44
0;46;4299;2685;847;525;-1;4;44
0;47;5146;1319;805;1891;-2;3;40
0;48;5146;1319;805;1524;11;4;47
0;49;5146;2843;805;367;-1;4;47
0;50;5951;1319;49;1891;-1;3;40
1;51;0;0;6000;3210;-2;0;
1;52;0;0;921;3210;-2;1;51
1;53;0;0;921;748;-2;2;52
1;54;0;0;805;748;12;3;53
1;55;805;0;116;748;-1;3;53
1;56;0;748;921;626;-2;2;52
1;57;0;748;753;626;13;3;56
1;58;753;748;168;626;-1;3;56
1;59;0;1374;921;1836;-2;2;52
1;60;0;1374;602;1836;-2;3;59
1;61;0;1374;602;1468;14;4;60
1;62;0;2842;602;368;-1;4;60
1;63;602;1374;319;1836;-2;3;59
1;64;602;1374;319;1535;15;4;63
1;65;602;2909;319;301;-1;4;63
1;66;921;0;319;3210;-2;1;51
1;67;921;0;319;752;-2;2;66
1;68;921;0;319;752;16;3;67
1;69;921;752;319;1492;-2;2;66
1;70;921;752;319;1492;17;3;69
1;71;921;2244;319;966;-2;2;66
1;72;921;2244;319;966;-2;3;71
1;73;921;2244;319;753;18;4;72
1;74;921;2997;319;213;-1;4;72
1;75;1240;0;4760;3210;-3;1;51
