PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2034;3210;-2;1;0
0;2;0;0;2034;765;-2;2;1
0;3;0;0;1574;765;86;3;2
0;4;1574;0;430;765;-2;3;2
0;5;1574;0;430;648;0;4;4
0;6;1574;648;430;117;-1;4;4
0;7;2004;0;30;765;-1;3;2
0;8;0;765;2034;1295;-2;2;1
0;9;0;765;690;1295;-2;3;8
0;10;0;765;690;1268;89;4;9
0;11;0;2033;690;27;-1;4;9
0;12;690;765;486;1295;-2;3;8
0;13;690;765;486;1275;90;4;12
0;14;690;2040;486;20;-1;4;12
0;15;1176;765;486;1295;-2;3;8
0;16;1176;765;486;1275;91;4;15
0;17;1176;2040;486;20;-1;4;15
0;18;1662;765;352;1295;-2;3;8
0;19;1662;765;352;1039;20;4;18
0;20;1662;1804;352;256;-1;4;18
0;21;2014;765;20;1295;-1;3;8
0;22;0;2060;2034;431;-2;2;1
0;23;0;2060;1329;431;-2;3;22
0;24;0;2060;1329;369;40;4;23
0;25;0;2429;1329;62;-1;4;23
0;26;1329;2060;658;431;1;3;22
0;27;1987;2060;47;431;-1;3;22
0;28;0;2491;2034;352;-2;2;1
0;29;0;2491;844;352;-2;3;28
0;30;0;2491;844;288;10;4;29
0;31;0;2779;844;64;-1;4;29
0;32;844;2491;1039;352;21;3;28
0;33;1883;2491;151;352;-1;3;28
0;34;0;2843;2034;367;-2;2;1
0;35;0;2843;934;367;-2;3;34
0;36;0;2843;934;341;87;4;35
0;37;0;3184;934;26;-1;4;35
0;38;934;2843;934;367;-2;3;34
0;39;934;2843;934;341;76;4;38
0;40;934;3184;934;26;-1;4;38
0;41;1868;2843;166;367;-1;3;34
0;42;2034;0;1170;3210;-2;1;0
0;43;2034;0;1170;1937;-2;2;42
0;44;2034;0;566;1937;92;3;43
0;45;2600;0;566;1937;93;3;43
0;46;3166;0;38;1937;-1;3;43
0;47;2034;1937;1170;431;-2;2;42
0;48;2034;1937;1170;431;56;3;47
0;49;2034;2368;1170;842;-2;2;42
0;50;2034;2368;1140;842;-2;3;49
0;51;2034;2368;1140;798;22;4;50
0;52;2034;3166;1140;44;-1;4;50
0;53;3174;2368;30;842;-1;3;49
0;54;3204;0;1362;3210;-2;1;0
0;55;3204;0;1362;1444;-2;2;54
0;56;3204;0;364;1444;-2;3;55
0;57;3204;0;364;1314;30;4;56
0;58;3204;1314;364;130;-1;4;56
0;59;3568;0;364;1444;-2;3;55
0;60;3568;0;364;1314;31;4;59
0;61;3568;1314;364;130;-1;4;59
0;62;3932;0;634;1444;66;3;55
0;63;3204;1444;1362;369;-2;2;54
0;64;3204;1444;1329;369;41;3;63
0;65;4533;1444;33;369;-1;3;63
0;66;3204;1813;1362;369;-2;2;54
0;67;3204;1813;1329;369;42;3;66
0;68;4533;1813;33;369;-1;3;66
0;69;3204;2182;1362;341;-2;2;54
0;70;3204;2182;934;341;77;3;69
0;71;4138;2182;428;341;-1;3;69
0;72;3204;2523;1362;369;-2;2;54
0;73;3204;2523;1329;369;43;3;72
0;74;4533;2523;33;369;-1;3;72
0;75;3204;2892;1362;318;-2;2;54
0;76;3204;2892;434;318;-2;3;75
0;77;3204;2892;434;280;32;4;76
0;78;3204;3172;434;38;-1;4;76
0;79;3638;2892;844;318;-2;3;75
0;80;3638;2892;844;288;11;4;79
0;81;3638;3180;844;30;-1;4;79
0;82;4482;2892;84;318;-1;3;75
0;83;4566;0;1434;3210;-2;1;0
0;84;4566;0;1434;146;-1;2;83
0;85;4566;146;1434;388;-2;2;83
0;86;4566;146;20;388;-1;3;85
0;87;4586;146;1340;388;2;3;85
0;88;5926;146;74;388;-1;3;85
0;89;4566;534;1434;834;-2;2;83
0;90;4566;534;258;834;-2;3;89
0;91;4566;534;258;814;12;4;90
0;92;4566;1348;258;20;-1;4;90
0;93;4824;534;1140;834;-2;3;89
0;94;4824;534;1140;798;23;4;93
0;95;4824;1332;1140;36;-1;4;93
0;96;5964;534;36;834;-1;3;89
0;97;4566;1368;1434;780;-2;2;83
0;98;4566;1368;1375;780;57;3;97
0;99;5941;1368;59;780;-1;3;97
0;100;4566;2148;1434;1062;-2;2;83
0;101;4566;2148;1410;1062;-2;3;100
0;102;4566;2148;1410;1029;58;4;101
0;103;4566;3177;1410;33;-1;4;101
0;104;5976;2148;24;1062;-1;3;100
1;105;0;0;6000;3210;-2;0;
1;106;0;0;2056;3210;-2;1;105
1;107;0;0;2056;2205;-2;2;106
1;108;0;0;870;2205;-2;3;107
1;109;0;0;870;2089;59;4;108
1;110;0;2089;870;116;-1;4;108
1;111;870;0;573;2205;-2;3;107
1;112;870;0;573;2089;67;4;111
1;113;870;2089;573;116;-1;4;111
1;114;1443;0;613;2205;94;3;107
1;115;0;2205;2056;1005;-2;2;106
1;116;0;2205;258;1005;-2;3;115
1;117;0;2205;258;814;13;4;116
1;118;0;3019;258;191;-1;4;116
1;119;258;2205;975;1005;-2;3;115
1;120;258;2205;975;975;60;4;119
1;121;258;3180;975;30;-1;4;119
1;122;1233;2205;398;1005;-2;3;115
1;123;1233;2205;398;944;78;4;122
1;124;1233;3149;398;61;-1;4;122
1;125;1631;2205;398;1005;-2;3;115
1;126;1631;2205;398;944;79;4;125
1;127;1631;3149;398;61;-1;4;125
1;128;2029;2205;27;1005;-1;3;115
1;129;2056;0;737;3210;-2;1;105
1;130;2056;0;737;2089;-2;2;129
1;131;2056;0;164;2089;-1;3;130
1;132;2220;0;573;2089;68;3;130
1;133;2056;2089;737;1121;-2;2;129
1;134;2056;2089;716;1121;-2;3;133
1;135;2056;2089;716;1012;61;4;134
1;136;2056;3101;716;109;-1;4;134
1;137;2772;2089;21;1121;-1;3;133
1;138;2793;0;1164;3210;-2;1;105
1;139;2793;0;1164;309;-2;2;138
1;140;2793;0;1140;309;24;3;139
1;141;3933;0;24;309;-1;3;139
1;142;2793;309;1164;1329;-2;2;138
1;143;2793;309;367;1329;44;3;142
1;144;3160;309;367;1329;45;3;142
1;145;3527;309;372;1329;50;3;142
1;146;3899;309;58;1329;-1;3;142
1;147;2793;1638;1164;766;-2;2;138
1;148;2793;1638;1140;766;25;3;147
