PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1752;3210;-2;1;0
0;2;0;0;1752;697;-2;2;1
0;3;0;0;1752;697;-2;3;2
0;4;0;0;1752;610;0;4;3
0;5;0;610;1752;87;-1;4;3
0;6;0;697;1752;677;-2;2;1
0;7;0;697;1614;677;7;3;6
0;8;1614;697;138;677;-1;3;6
0;9;0;1374;1752;1836;-2;2;1
0;10;0;1374;864;1836;-2;3;9
0;11;0;1374;864;1684;21;4;10
0;12;0;3058;864;152;-1;4;10
0;13;864;1374;824;1836;-2;3;9
0;14;864;1374;824;1609;14;4;13
0;15;864;2983;824;227;-1;4;13
0;16;1688;1374;64;1836;-1;3;9
0;17;1752;0;321;3210;-2;1;0
0;18;1752;0;321;1929;-2;2;17
0;19;1752;0;298;1929;1;3;18
0;20;2050;0;23;1929;-1;3;18
0;21;1752;1929;321;1281;-2;2;17
0;22;1752;1929;321;1281;-2;3;21
0;23;1752;1929;321;691;35;4;22
0;24;1752;2620;321;590;-1;4;22
0;25;2073;0;2166;3210;-2;1;0
0;26;2073;0;2166;382;-2;2;25
0;27;2073;0;1717;382;15;3;26
0;28;3790;0;449;382;-1;3;26
0;29;2073;382;2166;1398;-2;2;25
0;30;2073;382;2166;1398;8;3;29
0;31;2073;1780;2166;1430;-2;2;25
0;32;2073;1780;2166;1430;-2;3;31
0;33;2073;1780;2166;1398;9;4;32
0;34;2073;3178;2166;32;-1;4;32
0;35;4239;0;1761;3210;-2;1;0
0;36;4239;0;1761;864;-2;2;35
0;37;4239;0;1684;864;22;3;36
0;38;5923;0;77;864;-1;3;36
0;39;4239;864;1761;382;-2;2;35
0;40;4239;864;1717;382;16;3;39
0;41;5956;864;44;382;-1;3;39
0;42;4239;1246;1761;1964;-2;2;35
0;43;4239;1246;798;1964;-2;3;42
0;44;4239;1246;798;1929;2;4;43
0;45;4239;3175;798;35;-1;4;43
0;46;5037;1246;864;1964;-2;3;42
0;47;5037;1246;864;1684;23;4;46
0;48;5037;2930;864;280;-1;4;46
0;49;5901;1246;99;1964;-1;3;42
1;50;0;0;6000;3210;-2;0;
1;51;0;0;2013;3210;-2;1;50
1;52;0;0;2013;2128;-2;2;51
1;53;0;0;728;2128;-2;3;52
1;54;0;0;728;2058;10;4;53
1;55;0;2058;728;70;-1;4;53
1;56;728;0;1259;2128;3;3;52
1;57;1987;0;26;2128;-1;3;52
1;58;0;2128;2013;1082;-2;2;51
1;59;0;2128;2013;1082;-2;3;58
1;60;0;2128;2013;947;17;4;59
1;61;0;3075;2013;135;-1;4;59
1;62;2013;0;2086;3210;-2;1;50
1;63;2013;0;2086;864;-2;2;62
1;64;2013;0;1684;864;24;3;63
1;65;3697;0;402;864;-2;3;63
1;66;3697;0;402;843;36;4;65
1;67;3697;843;402;21;-1;4;65
1;68;2013;864;2086;947;-2;2;62
1;69;2013;864;2013;947;18;3;68
1;70;4026;864;73;947;-1;3;68
1;71;2013;1811;2086;354;-2;2;62
1;72;2013;1811;1905;354;11;3;71
1;73;3918;1811;181;354;-1;3;71
1;74;2013;2165;2086;1045;-2;2;62
1;75;2013;2165;2053;1045;-2;3;74
1;76;2013;2165;2053;992;19;4;75
1;77;2013;3157;2053;53;-1;4;75
1;78;4066;2165;33;1045;-1;3;74
1;79;4099;0;843;3210;-2;1;50
1;80;4099;0;843;386;-2;2;79
1;81;4099;0;584;386;-2;3;80
1;82;4099;0;584;296;4;4;81
1;83;4099;296;584;90;-1;4;81
1;84;4683;0;259;386;-1;3;80
1;85;4099;386;843;821;-2;2;79
1;86;4099;386;843;821;28;3;85
1;87;4099;1207;843;2003;-2;2;79
1;88;4099;1207;822;2003;-2;3;87
1;89;4099;1207;822;1905;12;4;88
1;90;4099;3112;822;98;-1;4;88
1;91;4921;1207;21;2003;-1;3;87
1;92;4942;0;1058;3210;-2;1;50
1;93;4942;0;1058;1096;-2;2;92
1;94;4942;0;212;1096;25;3;93
1;95;5154;0;782;1096;26;3;93
1;96;5936;0;64;1096;-1;3;93
1;97;4942;1096;1058;2114;-2;2;92
1;98;4942;1096;992;2114;-2;3;97
1;99;4942;1096;992;2053;20;4;98
1;100;4942;3149;992;61;-1;4;98
1;101;5934;1096;66;2114;-1;3;97
2;102;0;0;6000;3210;-2;0;
2;103;0;0;1009;3210;-2;1;102
2;104;0;0;1009;565;-2;2;103
2;105;0;0;784;565;-2;3;104
2;106;0;0;784;496;5;4;105
2;107;0;496;784;69;-1;4;105
2;108;784;0;225;565;-1;3;104
2;109;0;565;1009;496;-2;2;103
2;110;0;565;784;496;6;3;109
2;111;784;565;225;496;-1;3;109
2;112;0;1061;1009;824;-2;2;103
2;113;0;1061;843;824;29;3;112
2;114;843;1061;166;824;-1;3;112
2;115;0;1885;1009;402;-2;2;103
2;116;0;1885;1009;402;30;3;115
2;117;0;2287;1009;923;-2;2;103
2;118;0;2287;1009;923;-2;3;117
2;119;0;2287;1009;824;31;4;118
2;120;0;3111;1009;99;-1;4;118
2;121;1009;0;1747;3210;-2;1;102
2;122;1009;0;1747;1027;-2;2;121
2;123;1009;0;821;1027;32;3;122
2;124;1830;0;105;1027;-1;3;122
2;125;1935;0;821;1027;33;3;122
2;126;1009;1027;1747;864;-2;2;121
2;127;1009;1027;1684;864;34;3;126
2;128;2693;1027;63;864;-1;3;126
2;129;1009;1891;1747;677;-2;2;121
2;130;1009;1891;1218;677;13;3;129
2;131;2227;1891;529;677;-1;3;129
2;132;1009;2568;1747;642;-2;2;121
2;133;1009;2568;64;642;-1;3;132
2;134;1073;2568;1609;642;-2;3;132
2;135;1073;2568;1609;604;27;4;134
2;136;1073;3172;1609;38;-1;4;134
2;137;2682;2568;74;642;-1;3;132
2;138;2756;0;3244;3210;-3;1;102
