PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1257;3210;-2;1;0
0;2;0;0;1257;595;-2;2;1
0;3;0;0;1122;595;60;3;2
0;4;1122;0;135;595;-1;3;2
0;5;0;595;1257;580;-2;2;1
0;6;0;595;310;580;-2;3;5
0;7;0;595;310;557;20;4;6
0;8;0;1152;310;23;-1;4;6
0;9;310;595;947;580;21;3;5
0;10;0;1175;1257;831;-2;2;1
0;11;0;1175;359;831;-2;3;10
0;12;0;1175;359;804;40;4;11
0;13;0;1979;359;27;-1;4;11
0;14;359;1175;862;831;61;3;10
0;15;1221;1175;36;831;-1;3;10
0;16;0;2006;1257;526;-2;2;1
0;17;0;2006;233;526;-1;3;16
0;18;233;2006;807;526;30;3;16
0;19;1040;2006;217;526;-1;3;16
0;20;0;2532;1257;315;-2;2;1
0;21;0;2532;1142;315;0;3;20
0;22;1142;2532;115;315;-1;3;20
0;23;0;2847;1257;363;-2;2;1
0;24;0;2847;1142;363;-2;3;23
0;25;0;2847;1142;315;1;4;24
0;26;0;3162;1142;48;-1;4;24
0;27;1142;2847;115;363;-1;3;23
0;28;1257;0;937;3210;-2;1;0
0;29;1257;0;937;580;-2;2;28
0;30;1257;0;937;580;22;3;29
0;31;1257;580;937;1558;-2;2;28
0;32;1257;580;902;1558;2;3;31
0;33;2159;580;35;1558;-1;3;31
0;34;1257;2138;937;1072;-2;2;28
0;35;1257;2138;440;1072;-2;3;34
0;36;1257;2138;440;717;23;4;35
0;37;1257;2855;440;355;-1;4;35
0;38;1697;2138;457;1072;-2;3;34
0;39;1697;2138;457;947;10;4;38
0;40;1697;3085;457;125;-1;4;38
0;41;2154;2138;40;1072;-1;3;34
0;42;2194;0;1626;3210;-2;1;0
0;43;2194;0;1626;904;-2;2;42
0;44;2194;0;516;904;3;3;43
0;45;2710;0;516;904;4;3;43
0;46;3226;0;130;904;-1;3;43
0;47;3356;0;399;904;-2;3;43
0;48;3356;0;399;577;11;4;47
0;49;3356;577;399;327;-1;4;47
0;50;3755;0;65;904;-1;3;43
0;51;2194;904;1626;544;-2;2;42
0;52;2194;904;1604;544;41;3;51
0;53;3798;904;22;544;-1;3;51
0;54;2194;1448;1626;695;-2;2;42
0;55;2194;1448;399;695;-2;3;54
0;56;2194;1448;399;577;12;4;55
0;57;2194;2025;399;118;-1;4;55
0;58;2593;1448;1207;695;24;3;54
0;59;3800;1448;20;695;-1;3;54
0;60;2194;2143;1626;544;-2;2;42
0;61;2194;2143;1604;544;42;3;60
0;62;3798;2143;22;544;-1;3;60
0;63;2194;2687;1626;523;-2;2;42
0;64;2194;2687;1400;523;-2;3;63
0;65;2194;2687;1400;464;50;4;64
0;66;2194;3151;1400;59;-1;4;64
0;67;3594;2687;226;523;-1;3;63
0;68;3820;0;2180;3210;-2;1;0
0;69;3820;0;2180;670;-2;2;68
0;70;3820;0;2125;670;13;3;69
0;71;5945;0;55;670;-1;3;69
0;72;3820;670;2180;1675;-2;2;68
0;73;3820;670;544;1675;-2;3;72
0;74;3820;670;544;1604;43;4;73
0;75;3820;2274;544;71;-1;4;73
0;76;4364;670;625;1675;-2;3;72
0;77;4364;670;625;1455;14;4;76
0;78;4364;2125;625;220;-1;4;76
0;79;4989;670;277;1675;62;3;72
0;80;5266;670;704;1675;-2;3;72
0;81;5266;670;704;1431;44;4;80
0;82;5266;2101;704;244;-1;4;80
0;83;5970;670;30;1675;-1;3;72
0;84;3820;2345;2180;526;-2;2;68
0;85;3820;2345;426;526;-1;3;84
0;86;4246;2345;807;526;31;3;84
0;87;5053;2345;824;526;-2;3;84
0;88;5053;2345;824;502;51;4;87
0;89;5053;2847;824;24;-1;4;87
0;90;5877;2345;123;526;-1;3;84
0;91;3820;2871;2180;339;-2;2;68
0;92;3820;2871;848;339;-2;3;91
0;93;3820;2871;848;274;5;4;92
0;94;3820;3145;848;65;-1;4;92
0;95;4668;2871;848;339;-2;3;91
0;96;4668;2871;848;274;6;4;95
0;97;4668;3145;848;65;-1;4;95
0;98;5516;2871;484;339;-1;3;91
1;99;0;0;6000;3210;-2;0;
1;100;0;0;547;3210;-2;1;99
1;101;0;0;547;807;-2;2;100
1;102;0;0;526;807;32;3;101
1;103;526;0;21;807;-1;3;101
1;104;0;807;547;1703;-2;2;100
1;105;0;807;523;1703;-2;3;104
1;106;0;807;523;1675;63;4;105
1;107;0;2482;523;28;-1;4;105
1;108;523;807;24;1703;-1;3;104
1;109;0;2510;547;335;-2;2;100
1;110;0;2510;527;335;-2;3;109
1;111;0;2510;527;302;52;4;110
1;112;0;2812;527;33;-1;4;110
1;113;527;2510;20;335;-1;3;109
1;114;0;2845;547;365;-2;2;100
1;115;0;2845;490;365;-2;3;114
1;116;0;2845;490;327;25;4;115
1;117;0;3172;490;38;-1;4;115
1;118;490;2845;57;365;-1;3;114
1;119;547;0;1103;3210;-2;1;99
1;120;547;0;1103;1187;-2;2;119
1;121;547;0;588;1187;-2;3;120
1;122;547;0;588;1104;7;4;121
1;123;547;1104;588;83;-1;4;121
1;124;1135;0;495;1187;33;3;120
1;125;1630;0;20;1187;-1;3;120
1;126;547;1187;1103;827;-2;2;119
1;127;547;1187;506;827;-2;3;126
1;128;547;1187;506;762;8;4;127
1;129;547;1949;506;65;-1;4;127
1;130;1053;1187;559;827;53;3;126
1;131;1612;1187;38;827;-1;3;126
1;132;547;2014;1103;1196;-2;2;119
1;133;547;2014;449;1196;-2;3;132
1;134;547;2014;449;968;45;4;133
1;135;547;2982;449;228;-1;4;133
1;136;996;2014;121;1196;-1;3;132
1;137;1117;2014;495;1196;-2;3;132
1;138;1117;2014;495;1097;34;4;137
1;139;1117;3111;495;99;-1;4;137
1;140;1612;2014;38;1196;-1;3;132
1;141;1650;0;559;3210;-2;1;99
1;142;1650;0;559;1097;-2;2;141
1;143;1650;0;495;1097;35;3;142
1;144;2145;0;64;1097;-1;3;142
1;145;1650;1097;559;1187;-2;2;141
1;146;1650;1097;495;1187;36;3;145
1;147;2145;1097;64;1187;-1;3;145
1;148;1650;2284;559;926;-2;2;141
1;149;1650;2284;559;926;-2;3;148
1;150;1650;2284;559;827;54;4;149
1;151;1650;3111;559;99;-1;4;149
1;152;2209;0;2427;3210;-2;1;99
1;153;2209;0;2427;324;-2;2;152
1;154;2209;0;538;324;-1;3;153
1;155;2747;0;1567;324;46;3;153
1;156;4314;0;322;324;-1;3;153
1;157;2209;324;2427;2155;-2;2;152
1;158;2209;324;599;2155;15;3;157
1;159;2808;324;599;2155;16;3;157
1;160;3407;324;599;2155;17;3;157
1;161;4006;324;599;2155;18;3;157
1;162;4605;324;31;2155;-1;3;157
1;163;2209;2479;2427;731;-2;2;152
1;164;2209;2479;1847;731;-2;3;163
1;165;2209;2479;1847;696;9;4;164
1;166;2209;3175;1847;35;-1;4;164
1;167;4056;2479;580;731;-2;3;163
1;168;4056;2479;580;650;19;4;167
1;169;4056;3129;580;81;-1;4;167
1;170;4636;0;1364;3210;-2;1;99
1;171;4636;0;1364;1004;-2;2;170
1;172;4636;0;1303;1004;64;3;171
1;173;5939;0;61;1004;-1;3;171
1;174;4636;1004;1364;1004;-2;2;170
1;175;4636;1004;1303;1004;65;3;174
1;176;5939;1004;61;1004;-1;3;174
1;177;4636;2008;1364;277;-2;2;170
1;178;4636;2008;695;277;26;3;177
1;179;5331;2008;669;277;-1;3;177
1;180;4636;2285;1364;925;-2;2;170
1;181;4636;2285;1277;925;-2;3;180
1;182;4636;2285;1277;899;27;4;181
1;183;4636;3184;1277;26;-1;4;181
1;184;5913;2285;87;925;-1;3;180
2;185;0;0;6000;3210;-2;0;
2;186;0;0;561;3210;-2;1;185
2;187;0;0;561;322;-2;2;186
2;188;0;0;392;322;37;3;187
2;189;392;0;169;322;-1;3;187
2;190;0;322;561;827;-2;2;186
2;191;0;322;561;827;55;3;190
2;192;0;1149;561;827;-2;2;186
2;193;0;1149;561;827;56;3;192
2;194;0;1976;561;797;-2;2;186
2;195;0;1976;539;797;57;3;194
2;196;539;1976;22;797;-1;3;194
2;197;0;2773;561;437;-2;2;186
2;198;0;2773;502;437;-2;3;197
2;199;0;2773;502;352;38;4;198
2;200;0;3125;502;85;-1;4;198
2;201;502;2773;59;437;-1;3;197
2;202;561;0;324;3210;-2;1;185
2;203;561;0;324;1567;-2;2;202
2;204;561;0;324;1567;47;3;203
2;205;561;1567;324;1643;-2;2;202
2;206;561;1567;324;1643;-2;3;205
2;207;561;1567;324;1567;48;4;206
2;208;561;3134;324;76;-1;4;206
2;209;885;0;1687;3210;-2;1;185
2;210;885;0;1687;381;-2;2;209
2;211;885;0;1567;381;-2;3;210
2;212;885;0;1567;324;49;4;211
2;213;885;324;1567;57;-1;4;211
2;214;2452;0;120;381;-1;3;210
2;215;885;381;1687;797;-2;2;209
2;216;885;381;539;797;58;3;215
2;217;1424;381;1075;797;-2;3;215
2;218;1424;381;1075;743;39;4;217
2;219;1424;1124;1075;54;-1;4;217
2;220;2499;381;73;797;-1;3;215
2;221;885;1178;1687;899;-2;2;209
2;222;885;1178;1277;899;28;3;221
2;223;2162;1178;359;899;-2;3;221
2;224;2162;1178;359;804;59;4;223
2;225;2162;1982;359;95;-1;4;223
2;226;2521;1178;51;899;-1;3;221
2;227;885;2077;1687;477;-2;2;209
2;228;885;2077;740;477;-2;3;227
2;229;885;2077;740;445;66;4;228
2;230;885;2522;740;32;-1;4;228
2;231;1625;2077;947;477;-2;3;227
2;232;1625;2077;947;457;29;4;231
2;233;1625;2534;947;20;-1;4;231
2;234;885;2554;1687;656;-2;2;209
2;235;885;2554;1315;656;-2;3;234
2;236;885;2554;1315;592;67;4;235
2;237;885;3146;1315;64;-1;4;235
2;238;2200;2554;372;656;-1;3;234
2;239;2572;0;3428;3210;-3;1;185
