PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;989;3210;-2;1;0
0;2;0;0;989;269;-2;2;1
0;3;0;0;597;269;39;3;2
0;4;597;0;392;269;-1;3;2
0;5;0;269;989;928;-2;2;1
0;6;0;269;578;928;-2;3;5
0;7;0;269;578;804;0;4;6
0;8;0;1073;578;124;-1;4;6
0;9;578;269;411;928;1;3;5
0;10;0;1197;989;2013;-2;2;1
0;11;0;1197;944;2013;-2;3;10
0;12;0;1197;944;1993;49;4;11
0;13;0;3190;944;20;-1;4;11
0;14;944;1197;45;2013;-1;3;10
0;15;989;0;443;3210;-2;1;0
0;16;989;0;443;2261;-2;2;15
0;17;989;0;443;2261;13;3;16
0;18;989;2261;443;449;-2;2;15
0;19;989;2261;443;449;14;3;18
0;20;989;2710;443;500;-2;2;15
0;21;989;2710;443;500;-2;3;20
0;22;989;2710;443;449;15;4;21
0;23;989;3159;443;51;-1;4;21
0;24;1432;0;2138;3210;-2;1;0
0;25;1432;0;2138;2295;-2;2;24
0;26;1432;0;443;2295;-2;3;25
0;27;1432;0;443;2261;26;4;26
0;28;1432;2261;443;34;-1;4;26
0;29;1875;0;443;2295;16;3;25
0;30;2318;0;443;2295;17;3;25
0;31;2761;0;443;2295;-2;3;25
0;32;2761;0;443;2261;27;4;31
0;33;2761;2261;443;34;-1;4;31
0;34;3204;0;68;2295;-1;3;25
0;35;3272;0;298;2295;-2;3;25
0;36;3272;0;298;1414;18;4;35
0;37;3272;1414;298;881;-1;4;35
0;38;1432;2295;2138;401;-2;2;24
0;39;1432;2295;2080;401;40;3;38
0;40;3512;2295;58;401;-1;3;38
0;41;1432;2696;2138;514;-2;2;24
0;42;1432;2696;2080;514;-2;3;41
0;43;1432;2696;2080;401;41;4;42
0;44;1432;3097;2080;113;-1;4;42
0;45;3512;2696;58;514;-1;3;41
0;46;3570;0;2430;3210;-2;1;0
0;47;3570;0;2430;1813;-2;2;46
0;48;3570;0;1174;1813;50;3;47
0;49;4744;0;1174;1813;51;3;47
0;50;5918;0;82;1813;-1;3;47
0;51;3570;1813;2430;944;-2;2;46
0;52;3570;1813;370;944;-1;3;51
0;53;3940;1813;958;944;62;3;51
0;54;4898;1813;57;944;-1;3;51
0;55;4955;1813;958;944;63;3;51
0;56;5913;1813;87;944;-1;3;51
0;57;3570;2757;2430;453;-2;2;46
0;58;3570;2757;2080;453;-2;3;57
0;59;3570;2757;2080;401;42;4;58
0;60;3570;3158;2080;52;-1;4;58
0;61;5650;2757;350;453;-1;3;57
1;62;0;0;6000;3210;-2;0;
1;63;0;0;1888;3210;-2;1;62
1;64;0;0;1888;443;-2;2;63
1;65;0;0;449;443;28;3;64
1;66;449;0;928;443;-2;3;64
1;67;449;0;928;411;2;4;66
1;68;449;411;928;32;-1;4;66
1;69;1377;0;449;443;29;3;64
1;70;1826;0;62;443;-1;3;64
1;71;0;443;1888;298;-2;2;63
1;72;0;443;1414;298;19;3;71
1;73;1414;443;474;298;-1;3;71
1;74;0;741;1888;558;-2;2;63
1;75;0;741;1793;558;52;3;74
1;76;1793;741;95;558;-1;3;74
1;77;0;1299;1888;410;-2;2;63
1;78;0;1299;1794;410;-2;3;77
1;79;0;1299;1794;390;20;4;78
1;80;0;1689;1794;20;-1;4;78
1;81;1794;1299;94;410;-1;3;77
1;82;0;1709;1888;456;-2;2;63
1;83;0;1709;1196;456;-2;3;82
1;84;0;1709;1196;367;43;4;83
1;85;0;2076;1196;89;-1;4;83
1;86;1196;1709;692;456;-1;3;82
1;87;0;2165;1888;1045;-2;2;63
1;88;0;2165;944;1045;-2;3;87
1;89;0;2165;944;958;64;4;88
1;90;0;3123;944;87;-1;4;88
1;91;944;2165;944;1045;-2;3;87
1;92;944;2165;944;958;65;4;91
1;93;944;3123;944;87;-1;4;91
1;94;1888;0;443;3210;-2;1;62
1;95;1888;0;443;928;-2;2;94
1;96;1888;0;411;928;3;3;95
1;97;2299;0;32;928;-1;3;95
1;98;1888;928;443;2282;-2;2;94
1;99;1888;928;443;2282;-2;3;98
1;100;1888;928;443;2261;30;4;99
1;101;1888;3189;443;21;-1;4;99
1;102;2331;0;1998;3210;-2;1;62
1;103;2331;0;1998;2261;-2;2;102
1;104;2331;0;751;2261;-2;3;103
1;105;2331;0;751;2080;44;4;104
1;106;2331;2080;751;181;-1;4;104
1;107;3082;0;443;2261;31;3;103
1;108;3525;0;804;2261;-2;3;103
1;109;3525;0;804;2099;4;4;108
1;110;3525;2099;804;162;-1;4;108
1;111;2331;2261;1998;390;-2;2;102
1;112;2331;2261;1794;390;21;3;111
1;113;4125;2261;204;390;-1;3;111
1;114;2331;2651;1998;559;-2;2;102
1;115;2331;2651;1793;559;53;3;114
1;116;4124;2651;205;559;-1;3;114
1;117;4329;0;944;3210;-2;1;62
1;118;4329;0;944;958;-2;2;117
1;119;4329;0;944;958;66;3;118
1;120;4329;958;944;958;-2;2;117
1;121;4329;958;944;958;67;3;120
1;122;4329;1916;944;548;-2;2;117
1;123;4329;1916;854;548;22;3;122
1;124;5183;1916;90;548;-1;3;122
1;125;4329;2464;944;746;-2;2;117
1;126;4329;2464;716;746;-2;3;125
1;127;4329;2464;716;722;54;4;126
1;128;4329;3186;716;24;-1;4;126
1;129;5045;2464;228;746;-1;3;125
1;130;5273;0;727;3210;-2;1;62
1;131;5273;0;727;1352;-2;2;130
1;132;5273;0;396;1352;-2;3;131
1;133;5273;0;396;1303;45;4;132
1;134;5273;1303;396;49;-1;4;132
1;135;5669;0;295;1352;55;3;131
1;136;5964;0;36;1352;-1;3;131
1;137;5273;1352;727;1352;-2;2;130
1;138;5273;1352;295;1352;56;3;137
1;139;5568;1352;396;1352;-2;3;137
1;140;5568;1352;396;1303;46;4;139
1;141;5568;2655;396;49;-1;4;139
1;142;5964;1352;36;1352;-1;3;137
1;143;5273;2704;727;506;-2;2;130
1;144;5273;2704;443;506;-2;3;143
1;145;5273;2704;443;449;32;4;144
1;146;5273;3153;443;57;-1;4;144
1;147;5716;2704;284;506;-1;3;143
2;148;0;0;6000;3210;-2;0;
2;149;0;0;1444;3210;-2;1;148
2;150;0;0;1444;490;-2;2;149
2;151;0;0;852;490;57;3;150
2;152;852;0;20;490;-1;3;150
2;153;872;0;443;490;-2;3;150
2;154;872;0;443;449;47;4;153
2;155;872;449;443;41;-1;4;153
2;156;1315;0;129;490;-1;3;150
2;157;0;490;1444;706;-2;2;149
2;158;0;490;852;706;58;3;157
2;159;852;490;443;706;-2;3;157
2;160;852;490;443;449;48;4;159
2;161;852;939;443;257;-1;4;159
2;162;1295;490;149;706;-1;3;157
2;163;0;1196;1444;2014;-2;2;149
2;164;0;1196;1444;2014;-2;3;163
2;165;0;1196;1444;1993;68;4;164
2;166;0;3189;1444;21;-1;4;164
2;167;1444;0;1702;3210;-2;1;148
2;168;1444;0;1702;303;-2;2;167
2;169;1444;0;1414;303;23;3;168
2;170;2858;0;288;303;-1;3;168
2;171;1444;303;1702;444;-2;2;167
2;172;1444;303;1702;444;5;3;171
2;173;1444;747;1702;444;-2;2;167
2;174;1444;747;1702;444;6;3;173
2;175;1444;1191;1702;444;-2;2;167
2;176;1444;1191;1702;444;7;3;175
2;177;1444;1635;1702;444;-2;2;167
2;178;1444;1635;1702;444;8;3;177
2;179;1444;2079;1702;303;-2;2;167
2;180;1444;2079;1414;303;24;3;179
2;181;2858;2079;288;303;-1;3;179
2;182;1444;2382;1702;828;-2;2;167
2;183;1444;2382;874;828;-2;3;182
2;184;1444;2382;874;706;59;4;183
2;185;1444;3088;874;122;-1;4;183
