PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1304;3210;-2;1;0
0;2;0;0;1304;588;-2;2;1
0;3;0;0;1105;588;75;3;2
0;4;1105;0;199;588;-1;3;2
0;5;0;588;1304;1147;-2;2;1
0;6;0;588;649;1147;175;3;5
0;7;649;588;655;1147;-2;3;5
0;8;649;588;655;1100;176;4;7
0;9;649;1688;655;47;-1;4;7
0;10;0;1735;1304;655;-2;2;1
0;11;0;1735;1100;655;177;3;10
0;12;1100;1735;204;655;-1;3;10
0;13;0;2390;1304;820;-2;2;1
0;14;0;2390;959;820;-2;3;13
0;15;0;2390;959;759;0;4;14
0;16;0;3149;959;61;-1;4;14
0;17;959;2390;345;820;-1;3;13
0;18;1304;0;1105;3210;-2;1;0
0;19;1304;0;1105;100;-1;2;18
0;20;1304;100;1105;588;-2;2;18
0;21;1304;100;1105;588;125;3;20
0;22;1304;688;1105;588;-2;2;18
0;23;1304;688;1105;588;126;3;22
0;24;1304;1276;1105;588;-2;2;18
0;25;1304;1276;1105;588;127;3;24
0;26;1304;1864;1105;588;-2;2;18
0;27;1304;1864;1105;588;128;3;26
0;28;1304;2452;1105;758;-2;2;18
0;29;1304;2452;1105;758;-2;3;28
0;30;1304;2452;1105;588;129;4;29
0;31;1304;3040;1105;170;-1;4;29
0;32;2409;0;1526;3210;-2;1;0
0;33;2409;0;1526;308;-2;2;32
0;34;2409;0;502;308;100;3;33
0;35;2911;0;502;308;101;3;33
0;36;3413;0;502;308;102;3;33
0;37;3915;0;20;308;-1;3;33
0;38;2409;308;1526;967;-2;2;32
0;39;2409;308;752;967;25;3;38
0;40;3161;308;752;967;26;3;38
0;41;3913;308;22;967;-1;3;38
0;42;2409;1275;1526;857;-2;2;32
0;43;2409;1275;1282;857;50;3;42
0;44;3691;1275;244;857;-1;3;42
0;45;2409;2132;1526;1078;-2;2;32
0;46;2409;2132;752;1078;-2;3;45
0;47;2409;2132;752;967;27;4;46
0;48;2409;3099;752;111;-1;4;46
