PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1465;3210;-2;1;0
0;2;0;0;1465;600;-2;2;1
0;3;0;0;1228;600;18;3;2
0;4;1228;0;237;600;-1;3;2
0;5;0;600;1465;600;-2;2;1
0;6;0;600;1228;600;19;3;5
0;7;1228;600;237;600;-1;3;5
0;8;0;1200;1465;2010;-2;2;1
0;9;0;1200;698;2010;-2;3;8
0;10;0;1200;698;1959;159;4;9
0;11;0;3159;698;51;-1;4;9
0;12;698;1200;767;2010;-2;3;8
0;13;698;1200;767;1979;98;4;12
0;14;698;3179;767;31;-1;4;12
0;15;1465;0;2188;3210;-2;1;0
0;16;1465;0;2188;106;-1;2;15
0;17;1465;106;2188;810;-2;2;15
0;18;1465;106;850;810;139;3;17
0;19;2315;106;180;810;-1;3;17
0;20;2495;106;851;810;140;3;17
0;21;3346;106;281;810;-2;3;17
0;22;3346;106;281;351;78;4;21
0;23;3346;457;281;459;-1;4;21
0;24;3627;106;26;810;-1;3;17
0;25;1465;916;2188;842;-2;2;15
0;26;1465;916;2188;842;224;3;25
0;27;1465;1758;2188;1452;-2;2;15
0;28;1465;1758;98;1452;-1;3;27
0;29;1563;1758;1959;1452;-2;3;27
0;30;1563;1758;1959;1398;160;4;29
0;31;1563;3156;1959;54;-1;4;29
0;32;3522;1758;131;1452;-1;3;27
0;33;3653;0;2347;3210;-2;1;0
0;34;3653;0;2347;799;-2;2;33
0;35;3653;0;2210;799;244;3;34
0;36;5863;0;137;799;-1;3;34
0;37;3653;799;2347;799;-2;2;33
0;38;3653;799;2210;799;245;3;37
0;39;5863;799;137;799;-1;3;37
0;40;3653;1598;2347;1058;-2;2;33
0;41;3653;1598;1022;1058;-2;3;40
0;42;3653;1598;1022;887;265;4;41
0;43;3653;2485;1022;171;-1;4;41
0;44;4675;1598;851;1058;-2;3;40
0;45;4675;1598;851;1025;202;4;44
0;46;4675;2623;851;33;-1;4;44
0;47;5526;1598;474;1058;-1;3;40
0;48;3653;2656;2347;554;-2;2;33
0;49;3653;2656;1764;554;-2;3;48
0;50;3653;2656;1764;384;58;4;49
0;51;3653;3040;1764;170;-1;4;49
0;52;5417;2656;541;554;-2;3;48
0;53;5417;2656;541;321;59;4;52
0;54;5417;2977;541;233;-1;4;52
0;55;5958;2656;42;554;-1;3;48
1;56;0;0;6000;3210;-2;0;
1;57;0;0;767;3210;-2;1;56
1;58;0;0;767;274;-1;2;57
1;59;0;274;767;2031;-2;2;57
1;60;0;274;767;2031;-2;3;59
1;61;0;274;767;1979;99;4;60
1;62;0;2253;767;52;-1;4;60
1;63;0;2305;767;905;-2;2;57
1;64;0;2305;623;905;-2;3;63
1;65;0;2305;623;751;0;4;64
1;66;0;3056;623;154;-1;4;64
1;67;623;2305;144;905;-1;3;63
1;68;767;0;1572;3210;-2;1;56
1;69;767;0;1572;1246;-2;2;68
1;70;767;0;1513;1246;179;3;69
1;71;2280;0;59;1246;-1;3;69
1;72;767;1246;1572;1045;-2;2;68
1;73;767;1246;851;1045;-2;3;72
1;74;767;1246;851;1025;203;4;73
1;75;767;2271;851;20;-1;4;73
1;76;1618;1246;721;1045;-2;3;72
1;77;1618;1246;721;1016;60;4;76
1;78;1618;2262;721;29;-1;4;76
1;79;767;2291;1572;919;-2;2;68
1;80;767;2291;1116;919;-2;3;79
1;81;767;2291;1116;821;61;4;80
1;82;767;3112;1116;98;-1;4;80
1;83;1883;2291;456;919;-1;3;79
1;84;2339;0;2105;3210;-2;1;56
1;85;2339;0;2105;1010;-2;2;84
1;86;2339;0;2085;1010;192;3;85
1;87;4424;0;20;1010;-1;3;85
1;88;2339;1010;2105;1398;-2;2;84
1;89;2339;1010;109;1398;-1;3;88
1;90;2448;1010;1959;1398;161;3;88
1;91;4407;1010;37;1398;-1;3;88
1;92;2339;2408;2105;802;-2;2;84
1;93;2339;2408;1979;802;-2;3;92
1;94;2339;2408;1979;767;100;4;93
1;95;2339;3175;1979;35;-1;4;93
1;96;4318;2408;126;802;-1;3;92
1;97;4444;0;1556;3210;-2;1;56
1;98;4444;0;1556;1246;-2;2;97
1;99;4444;0;1513;1246;180;3;98
1;100;5957;0;43;1246;-1;3;98
1;101;4444;1246;1556;810;-2;2;97
1;102;4444;1246;312;810;-1;3;101
1;103;4756;1246;851;810;141;3;101
1;104;5607;1246;393;810;-1;3;101
1;105;4444;2056;1556;1154;-2;2;97
1;106;4444;2056;810;1154;-2;3;105
1;107;4444;2056;810;851;142;4;106
1;108;4444;2907;810;303;-1;4;106
