PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1164;3210;-2;1;0
0;2;0;0;1164;1767;-2;2;1
0;3;0;0;555;1767;30;3;2
0;4;555;0;555;1767;31;3;2
0;5;1110;0;54;1767;-1;3;2
0;6;0;1767;1164;768;-2;2;1
0;7;0;1767;1164;768;210;3;6
0;8;0;2535;1164;675;-2;2;1
0;9;0;2535;1122;675;-2;3;8
0;10;0;2535;1122;653;240;4;9
0;11;0;3188;1122;22;-1;4;9
0;12;1122;2535;42;675;-1;3;8
0;13;1164;0;1953;3210;-2;1;0
0;14;1164;0;1953;2151;-2;2;13
0;15;1164;0;501;2151;60;3;14
0;16;1665;0;700;2151;-2;3;14
0;17;1665;0;700;2036;270;4;16
0;18;1665;2036;700;115;-1;4;16
0;19;2365;0;752;2151;-2;3;14
0;20;2365;0;752;2041;330;4;19
0;21;2365;2041;752;110;-1;4;19
0;22;1164;2151;1953;1059;-2;2;13
0;23;1164;2151;390;1059;-2;3;22
0;24;1164;2151;390;552;360;4;23
0;25;1164;2703;390;507;-1;4;23
0;26;1554;2151;879;1059;-2;3;22
0;27;1554;2151;879;1033;331;4;26
0;28;1554;3184;879;26;-1;4;26
0;29;2433;2151;628;1059;-2;3;22
0;30;2433;2151;628;892;0;4;29
0;31;2433;3043;628;167;-1;4;29
0;32;3061;2151;56;1059;-1;3;22
0;33;3117;0;1475;3210;-2;1;0
0;34;3117;0;1475;318;-2;2;33
0;35;3117;0;1231;318;180;3;34
0;36;4348;0;244;318;-1;3;34
0;37;3117;318;1475;478;-2;2;33
0;38;3117;318;522;478;90;3;37
0;39;3639;318;902;478;-2;3;37
0;40;3639;318;902;457;120;4;39
0;41;3639;775;902;21;-1;4;39
0;42;4541;318;51;478;-1;3;37
0;43;3117;796;1475;480;-2;2;33
0;44;3117;796;1372;480;300;3;43
0;45;4489;796;103;480;-1;3;43
0;46;3117;1276;1475;701;-2;2;33
0;47;3117;1276;1260;701;271;3;46
0;48;4377;1276;215;701;-1;3;46
0;49;3117;1977;1475;471;-2;2;33
0;50;3117;1977;1372;471;301;3;49
0;51;4489;1977;103;471;-1;3;49
0;52;3117;2448;1475;762;-2;2;33
0;53;3117;2448;1122;762;-2;3;52
0;54;3117;2448;1122;653;241;4;53
0;55;3117;3101;1122;109;-1;4;53
0;56;4239;2448;353;762;-2;3;52
0;57;4239;2448;353;522;242;4;56
0;58;4239;2970;353;240;-1;4;56
0;59;4592;0;1408;3210;-2;1;0
0;60;4592;0;1408;318;-2;2;59
0;61;4592;0;1231;318;181;3;60
0;62;5823;0;177;318;-1;3;60
0;63;4592;318;1408;471;-2;2;59
0;64;4592;318;1372;471;302;3;63
0;65;5964;318;36;471;-1;3;63
0;66;4592;789;1408;375;-2;2;59
0;67;4592;789;1153;375;243;3;66
0;68;5745;789;255;375;-1;3;66
0;69;4592;1164;1408;375;-2;2;59
0;70;4592;1164;1153;375;244;3;69
0;71;5745;1164;255;375;-1;3;69
0;72;4592;1539;1408;329;-2;2;59
0;73;4592;1539;1261;329;-2;3;72
0;74;4592;1539;1261;293;182;4;73
0;75;4592;1832;1261;36;-1;4;73
0;76;5853;1539;147;329;-1;3;72
0;77;4592;1868;1408;422;-2;2;59
0;78;4592;1868;653;422;245;3;77
0;79;5245;1868;653;422;246;3;77
0;80;5898;1868;102;422;-1;3;77
0;81;4592;2290;1408;920;-2;2;59
0;82;4592;2290;628;920;-2;3;81
0;83;4592;2290;628;892;1;4;82
0;84;4592;3182;628;28;-1;4;82
0;85;5220;2290;701;920;-2;3;81
0;86;5220;2290;701;892;2;4;85
0;87;5220;3182;701;28;-1;4;85
0;88;5921;2290;79;920;-1;3;81
1;89;0;0;6000;3210;-2;0;
