PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;2320;3210;-2;1;0
0;2;0;0;2320;2051;-2;2;1
0;3;0;0;347;2051;189;3;2
0;4;347;0;1299;2051;-2;3;2
0;5;347;0;1299;1925;0;4;4
0;6;347;1925;1299;126;-1;4;4
0;7;1646;0;674;2051;-2;3;2
0;8;1646;0;674;1780;210;4;7
0;9;1646;1780;674;271;-1;4;7
0;10;0;2051;2320;645;-2;2;1
0;11;0;2051;1800;645;42;3;10
0;12;1800;2051;520;645;-1;3;10
0;13;0;2696;2320;514;-2;2;1
0;14;0;2696;929;514;-2;3;13
0;15;0;2696;929;480;105;4;14
0;16;0;3176;929;34;-1;4;14
0;17;929;2696;574;514;-2;3;13
0;18;929;2696;574;419;106;4;17
0;19;929;3115;574;95;-1;4;17
0;20;1503;2696;765;514;-2;3;13
0;21;1503;2696;765;435;126;4;20
0;22;1503;3131;765;79;-1;4;20
0;23;2268;2696;52;514;-1;3;13
0;24;2320;0;1319;3210;-2;1;0
0;25;2320;0;1319;979;-2;2;24
0;26;2320;0;878;979;84;3;25
0;27;3198;0;419;979;-2;3;25
0;28;3198;0;419;574;107;4;27
0;29;3198;574;419;405;-1;4;27
0;30;3617;0;22;979;-1;3;25
0;31;2320;979;1319;2231;-2;2;24
0;32;2320;979;1299;2231;-2;3;31
0;33;2320;979;1299;1920;1;4;32
0;34;2320;2899;1299;311;-1;4;32
0;35;3619;979;20;2231;-1;3;31
0;36;3639;0;2361;3210;-2;1;0
0;37;3639;0;2361;459;-2;2;36
0;38;3639;0;765;459;-2;3;37
0;39;3639;0;765;435;127;4;38
0;40;3639;435;765;24;-1;4;38
0;41;4404;0;136;459;-1;3;37
0;42;4540;0;1275;459;-2;3;37
0;43;4540;0;1275;439;147;4;42
0;44;4540;439;1275;20;-1;4;42
0;45;5815;0;185;459;-1;3;37
0;46;3639;459;2361;559;-2;2;36
0;47;3639;459;2165;559;63;3;46
0;48;5804;459;196;559;-1;3;46
0;49;3639;1018;2361;2192;-2;2;36
0;50;3639;1018;559;2192;-2;3;49
0;51;3639;1018;559;2165;64;4;50
0;52;3639;3183;559;27;-1;4;50
0;53;4198;1018;862;2192;-2;3;49
0;54;4198;1018;862;2123;21;4;53
0;55;4198;3141;862;69;-1;4;53
0;56;5060;1018;862;2192;-2;3;49
0;57;5060;1018;862;2123;22;4;56
0;58;5060;3141;862;69;-1;4;56
0;59;5922;1018;78;2192;-1;3;49
1;60;0;0;6000;3210;-2;0;
1;61;0;0;906;3210;-2;1;60
1;62;0;0;906;979;-2;2;61
1;63;0;0;878;979;85;3;62
1;64;878;0;28;979;-1;3;62
1;65;0;979;906;2231;-2;2;61
1;66;0;979;559;2231;-2;3;65
1;67;0;979;559;2165;65;4;66
1;68;0;3144;559;66;-1;4;66
1;69;559;979;347;2231;-2;3;65
1;70;559;979;347;2051;190;4;69
1;71;559;3030;347;180;-1;4;69
1;72;906;0;2212;3210;-2;1;60
1;73;906;0;2212;646;-2;2;72
1;74;906;0;1141;646;-1;3;73
1;75;2047;0;1071;646;211;3;73
1;76;906;646;2212;418;-2;2;72
1;77;906;646;596;418;-2;3;76
1;78;906;646;596;369;168;4;77
1;79;906;1015;596;49;-1;4;77
1;80;1502;646;939;418;-2;3;76
1;81;1502;646;939;397;148;4;80
1;82;1502;1043;939;21;-1;4;80
1;83;2441;646;677;418;-1;3;76
1;84;906;1064;2212;2146;-2;2;72
1;85;906;1064;1299;2146;-2;3;84
1;86;906;1064;1299;1920;2;4;85
1;87;906;2984;1299;226;-1;4;85
1;88;2205;1064;862;2146;-2;3;84
1;89;2205;1064;862;2123;23;4;88
1;90;2205;3187;862;23;-1;4;88
1;91;3067;1064;51;2146;-1;3;84
1;92;3118;0;646;3210;-2;1;60
1;93;3118;0;646;369;-2;2;92
1;94;3118;0;596;369;169;3;93
1;95;3714;0;50;369;-1;3;93
1;96;3118;369;646;1101;-2;2;92
1;97;3118;369;646;1101;-2;3;96
1;98;3118;369;646;1071;212;4;97
1;99;3118;1440;646;30;-1;4;97
1;100;3118;1470;646;1071;-2;2;92
1;101;3118;1470;646;1071;213;3;100
1;102;3118;2541;646;669;-2;2;92
1;103;3118;2541;464;669;-2;3;102
1;104;3118;2541;464;596;170;4;103
1;105;3118;3137;464;73;-1;4;103
1;106;3582;2541;182;669;-1;3;102
1;107;3764;0;2236;3210;-2;1;60
1;108;3764;0;2236;420;-2;2;107
1;109;3764;0;1089;420;149;3;108
1;110;4853;0;1089;420;150;3;108
1;111;5942;0;58;420;-1;3;108
1;112;3764;420;2236;494;-2;2;107
1;113;3764;420;1957;494;231;3;112
1;114;5721;420;279;494;-1;3;112
1;115;3764;914;2236;862;-2;2;107
1;116;3764;914;2123;862;24;3;115
1;117;5887;914;113;862;-1;3;115
1;118;3764;1776;2236;1434;-2;2;107
1;119;3764;1776;1461;1434;-2;3;118
1;120;3764;1776;1461;1324;108;4;119
1;121;3764;3100;1461;110;-1;4;119
1;122;5225;1776;646;1434;-2;3;118
1;123;5225;1776;646;1071;214;4;122
1;124;5225;2847;646;363;-1;4;122
1;125;5871;1776;129;1434;-1;3;118
2;126;0;0;6000;3210;-2;0;
2;127;0;0;2599;3210;-2;1;126
2;128;0;0;2599;2021;-2;2;127
2;129;0;0;645;2021;-2;3;128
2;130;0;0;645;1800;43;4;129
2;131;0;1800;645;221;-1;4;129
2;132;645;0;541;2021;128;3;128
2;133;1186;0;1299;2021;-2;3;128
2;134;1186;0;1299;1920;3;4;133
2;135;1186;1920;1299;101;-1;4;133
2;136;2485;0;114;2021;-1;3;128
2;137;0;2021;2599;1189;-2;2;127
2;138;0;2021;646;1189;-2;3;137
2;139;0;2021;646;1071;215;4;138
2;140;0;3092;646;118;-1;4;138
