PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1128;3210;-2;1;0
0;2;0;0;1128;1391;-2;2;1
0;3;0;0;360;1391;46;3;2
0;4;360;0;360;1391;47;3;2
0;5;720;0;360;1391;48;3;2
0;6;1080;0;48;1391;-1;3;2
0;7;0;1391;1128;593;-2;2;1
0;8;0;1391;1128;593;69;3;7
0;9;0;1984;1128;1226;-2;2;1
0;10;0;1984;829;1226;-2;3;9
0;11;0;1984;829;1140;253;4;10
0;12;0;3124;829;86;-1;4;10
0;13;829;1984;191;1226;-2;3;9
0;14;829;1984;191;721;49;4;13
0;15;829;2705;191;505;-1;4;13
0;16;1020;1984;108;1226;-1;3;9
0;17;1128;0;340;3210;-2;1;0
0;18;1128;0;340;111;-1;2;17
0;19;1128;111;340;1406;-2;2;17
0;20;1128;111;340;1406;138;3;19
0;21;1128;1517;340;1693;-2;2;17
0;22;1128;1517;340;1693;-2;3;21
0;23;1128;1517;340;1406;139;4;22
0;24;1128;2923;340;287;-1;4;22
0;25;1468;0;972;3210;-2;1;0
0;26;1468;0;972;380;-2;2;25
0;27;1468;0;951;380;92;3;26
0;28;2419;0;21;380;-1;3;26
0;29;1468;380;972;380;-2;2;25
0;30;1468;380;951;380;93;3;29
0;31;2419;380;21;380;-1;3;29
0;32;1468;760;972;380;-2;2;25
0;33;1468;760;951;380;94;3;32
0;34;2419;760;21;380;-1;3;32
0;35;1468;1140;972;1188;-2;2;25
0;36;1468;1140;311;1188;184;3;35
0;37;1779;1140;311;1188;185;3;35
0;38;2090;1140;350;1188;-2;3;35
0;39;2090;1140;350;746;0;4;38
0;40;2090;1886;350;442;-1;4;38
0;41;1468;2328;972;484;-2;2;25
0;42;1468;2328;808;484;161;3;41
0;43;2276;2328;164;484;-1;3;41
0;44;1468;2812;972;398;-2;2;25
0;45;1468;2812;831;398;-2;3;44
0;46;1468;2812;831;295;1;4;45
0;47;1468;3107;831;103;-1;4;45
0;48;2299;2812;141;398;-1;3;44
0;49;2440;0;858;3210;-2;1;0
0;50;2440;0;858;903;-2;2;49
0;51;2440;0;788;903;162;3;50
0;52;3228;0;70;903;-1;3;50
0;53;2440;903;858;1953;-2;2;49
0;54;2440;903;429;1953;115;3;53
0;55;2869;903;429;1953;116;3;53
0;56;2440;2856;858;354;-2;2;49
0;57;2440;2856;831;354;-2;3;56
0;58;2440;2856;831;295;2;4;57
0;59;2440;3151;831;59;-1;4;57
0;60;3271;2856;27;354;-1;3;56
0;61;3298;0;1335;3210;-2;1;0
0;62;3298;0;1335;449;-2;2;61
0;63;3298;0;1103;449;23;3;62
0;64;4401;0;232;449;-1;3;62
0;65;3298;449;1335;1195;-2;2;61
0;66;3298;449;701;1195;254;3;65
0;67;3999;449;577;1195;-2;3;65
0;68;3999;449;577;1099;230;4;67
0;69;3999;1548;577;96;-1;4;67
0;70;4576;449;57;1195;-1;3;65
0;71;3298;1644;1335;1099;-2;2;61
0;72;3298;1644;577;1099;231;3;71
0;73;3875;1644;758;1099;-2;3;71
0;74;3875;1644;758;1001;24;4;73
0;75;3875;2645;758;98;-1;4;73
0;76;3298;2743;1335;467;-2;2;61
0;77;3298;2743;1218;467;-2;3;76
0;78;3298;2743;1218;413;255;4;77
0;79;3298;3156;1218;54;-1;4;77
0;80;4516;2743;117;467;-1;3;76
0;81;4633;0;902;3210;-2;1;0
0;82;4633;0;902;1754;-2;2;81
0;83;4633;0;451;1754;207;3;82
0;84;5084;0;451;1754;208;3;82
0;85;4633;1754;902;810;-2;2;81
0;86;4633;1754;846;810;25;3;85
0;87;5479;1754;56;810;-1;3;85
0;88;4633;2564;902;646;-2;2;81
0;89;4633;2564;447;646;-2;3;88
0;90;4633;2564;447;589;232;4;89
0;91;4633;3153;447;57;-1;4;89
0;92;5080;2564;388;646;-2;3;88
0;93;5080;2564;388;498;26;4;92
0;94;5080;3062;388;148;-1;4;92
0;95;5468;2564;67;646;-1;3;88
0;96;5535;0;465;3210;-2;1;0
0;97;5535;0;465;1218;-2;2;96
0;98;5535;0;413;1218;256;3;97
0;99;5948;0;52;1218;-1;3;97
0;100;5535;1218;465;1992;-2;2;96
0;101;5535;1218;429;1992;-2;3;100
0;102;5535;1218;429;1953;117;4;101
0;103;5535;3171;429;39;-1;4;101
0;104;5964;1218;36;1992;-1;3;100
1;105;0;0;6000;3210;-2;0;
1;106;0;0;2139;3210;-2;1;105
1;107;0;0;2139;429;-2;2;106
1;108;0;0;1953;429;118;3;107
1;109;1953;0;186;429;-1;3;107
1;110;0;429;2139;679;-2;2;106
1;111;0;429;359;679;-2;3;110
1;112;0;429;359;648;140;4;111
1;113;0;1077;359;31;-1;4;111
1;114;359;429;974;679;3;3;110
1;115;1333;429;447;679;-2;3;110
1;116;1333;429;447;589;233;4;115
1;117;1333;1018;447;90;-1;4;115
1;118;1780;429;359;679;-2;3;110
1;119;1780;429;359;648;141;4;118
1;120;1780;1077;359;31;-1;4;118
1;121;0;1108;2139;380;-2;2;106
1;122;0;1108;951;380;95;3;121
1;123;951;1108;951;380;96;3;121
1;124;1902;1108;237;380;-1;3;121
1;125;0;1488;2139;429;-2;2;106
1;126;0;1488;1953;429;119;3;125
1;127;1953;1488;186;429;-1;3;125
1;128;0;1917;2139;519;-2;2;106
1;129;0;1917;1522;519;257;3;128
1;130;1522;1917;518;519;-2;3;128
1;131;1522;1917;518;458;27;4;130
1;132;1522;2375;518;61;-1;4;130
1;133;2040;1917;99;519;-1;3;128
1;134;0;2436;2139;360;-2;2;106
1;135;0;2436;245;360;-1;3;134
1;136;245;2436;1606;360;50;3;134
1;137;1851;2436;288;360;-1;3;134
1;138;0;2796;2139;414;-2;2;106
1;139;0;2796;1168;414;-2;3;138
1;140;0;2796;1168;366;4;4;139
1;141;0;3162;1168;48;-1;4;139
1;142;1168;2796;951;414;-2;3;138
1;143;1168;2796;951;380;97;4;142
1;144;1168;3176;951;34;-1;4;142
1;145;2119;2796;20;414;-1;3;138
1;146;2139;0;1735;3210;-2;1;105
1;147;2139;0;1735;1522;-2;2;146
1;148;2139;0;771;1522;-2;3;147
1;149;2139;0;771;1486;98;4;148
1;150;2139;1486;771;36;-1;4;148
1;151;2910;0;519;1522;258;3;147
1;152;3429;0;413;1522;-2;3;147
1;153;3429;0;413;1476;163;4;152
1;154;3429;1476;413;46;-1;4;152
1;155;3842;0;32;1522;-1;3;147
1;156;2139;1522;1735;468;-2;2;146
1;157;2139;1522;1099;468;-2;3;156
1;158;2139;1522;1099;447;234;4;157
1;159;2139;1969;1099;21;-1;4;157
1;160;3238;1522;593;468;99;3;156
1;161;3831;1522;43;468;-1;3;156
1;162;2139;1990;1735;541;-2;2;146
1;163;2139;1990;1635;541;142;3;162
1;164;3774;1990;100;541;-1;3;162
1;165;2139;2531;1735;679;-2;2;146
1;166;2139;2531;1158;679;-2;3;165
1;167;2139;2531;1158;649;100;4;166
1;168;2139;3180;1158;30;-1;4;166
1;169;3297;2531;577;679;-2;3;165
1;170;3297;2531;577;589;259;4;169
1;171;3297;3120;577;90;-1;4;169
1;172;3874;0;1635;3210;-2;1;105
1;173;3874;0;1635;1802;-2;2;172
1;174;3874;0;774;1802;28;3;173
1;175;4648;0;451;1802;-2;3;173
1;176;4648;0;451;1754;209;4;175
1;177;4648;1754;451;48;-1;4;175
1;178;5099;0;366;1802;-2;3;173
1;179;5099;0;366;1168;5;4;178
1;180;5099;1168;366;634;-1;4;178
1;181;5465;0;44;1802;-1;3;173
1;182;3874;1802;1635;360;-2;2;172
1;183;3874;1802;1606;360;51;3;182
1;184;5480;1802;29;360;-1;3;182
1;185;3874;2162;1635;541;-2;2;172
1;186;3874;2162;1635;541;143;3;185
1;187;3874;2703;1635;507;-2;2;172
1;188;3874;2703;1606;507;-2;3;187
1;189;3874;2703;1606;360;52;4;188
1;190;3874;3063;1606;147;-1;4;188
1;191;5480;2703;29;507;-1;3;187
1;192;5509;0;491;3210;-2;1;105
1;193;5509;0;491;1476;-2;2;192
1;194;5509;0;413;1476;164;3;193
1;195;5922;0;78;1476;-1;3;193
1;196;5509;1476;491;1734;-2;2;192
1;197;5509;1476;360;1734;-2;3;196
1;198;5509;1476;360;1606;53;4;197
1;199;5509;3082;360;128;-1;4;197
1;200;5869;1476;131;1734;-1;3;196
2;201;0;0;6000;3210;-2;0;
2;202;0;0;1168;3210;-2;1;201
2;203;0;0;1168;1666;-2;2;202
2;204;0;0;774;1666;29;3;203
2;205;774;0;360;1666;-2;3;203
2;206;774;0;360;1606;54;4;205
2;207;774;1606;360;60;-1;4;205
2;208;1134;0;34;1666;-1;3;203
2;209;0;1666;1168;366;-2;2;202
2;210;0;1666;1168;366;6;3;209
2;211;0;2032;1168;303;-2;2;202
2;212;0;2032;1131;303;186;3;211
2;213;1131;2032;37;303;-1;3;211
2;214;0;2335;1168;366;-2;2;202
2;215;0;2335;1168;366;7;3;214
2;216;0;2701;1168;509;-2;2;202
2;217;0;2701;1099;509;-2;3;216
2;218;0;2701;1099;447;235;4;217
2;219;0;3148;1099;62;-1;4;217
2;220;1099;2701;69;509;-1;3;216
2;221;1168;0;386;3210;-2;1;201
2;222;1168;0;386;1523;-2;2;221
2;223;1168;0;363;1523;-2;3;222
2;224;1168;0;363;1486;165;4;223
2;225;1168;1486;363;37;-1;4;223
2;226;1531;0;23;1523;-1;3;222
2;227;1168;1523;386;1687;-2;2;221
2;228;1168;1523;366;1687;-2;3;227
2;229;1168;1523;366;1168;8;4;228
2;230;1168;2691;366;519;-1;4;228
2;231;1534;1523;20;1687;-1;3;227
2;232;1554;0;1224;3210;-2;1;201
2;233;1554;0;1224;451;-2;2;232
2;234;1554;0;1198;451;210;3;233
2;235;2752;0;26;451;-1;3;233
2;236;1554;451;1224;366;-2;2;232
2;237;1554;451;1168;366;9;3;236
2;238;2722;451;56;366;-1;3;236
2;239;1554;817;1224;432;-2;2;232
2;240;1554;817;1204;432;236;3;239
2;241;2758;817;20;432;-1;3;239
2;242;1554;1249;1224;649;-2;2;232
2;243;1554;1249;1158;649;101;3;242
2;244;2712;1249;66;649;-1;3;242
2;245;1554;1898;1224;303;-2;2;232
2;246;1554;1898;1131;303;187;3;245
2;247;2685;1898;93;303;-1;3;245
2;248;1554;2201;1224;451;-2;2;232
2;249;1554;2201;1198;451;211;3;248
2;250;2752;2201;26;451;-1;3;248
2;251;1554;2652;1224;558;-2;2;232
2;252;1554;2652;1148;558;-2;3;251
2;253;1554;2652;1148;513;120;4;252
