PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;495;3210;-2;1;0
0;2;0;0;495;1717;-2;2;1
0;3;0;0;495;1717;64;3;2
0;4;0;1717;495;1493;-2;2;1
0;5;0;1717;461;1493;-2;3;4
0;6;0;1717;461;1270;224;4;5
0;7;0;2987;461;223;-1;4;5
0;8;461;1717;34;1493;-1;3;4
0;9;495;0;944;3210;-2;1;0
0;10;495;0;944;500;-2;2;9
0;11;495;0;810;500;184;3;10
0;12;1305;0;134;500;-1;3;10
0;13;495;500;944;819;-2;2;9
0;14;495;500;352;819;204;3;13
0;15;847;500;592;819;205;3;13
0;16;495;1319;944;502;-2;2;9
0;17;495;1319;828;502;84;3;16
0;18;1323;1319;116;502;-1;3;16
0;19;495;1821;944;476;-2;2;9
0;20;495;1821;900;476;164;3;19
0;21;1395;1821;44;476;-1;3;19
0;22;495;2297;944;913;-2;2;9
0;23;495;2297;592;913;-2;3;22
0;24;495;2297;592;819;206;4;23
0;25;495;3116;592;94;-1;4;23
0;26;1087;2297;307;913;-2;3;22
0;27;1087;2297;307;883;24;4;26
0;28;1087;3180;307;30;-1;4;26
0;29;1394;2297;45;913;-1;3;22
0;30;1439;0;788;3210;-2;1;0
0;31;1439;0;788;1738;-2;2;30
0;32;1439;0;788;1738;104;3;31
0;33;1439;1738;788;1472;-2;2;30
0;34;1439;1738;336;1472;-2;3;33
0;35;1439;1738;336;1137;244;4;34
0;36;1439;2875;336;335;-1;4;34
0;37;1775;1738;366;1472;-2;3;33
0;38;1775;1738;366;1137;245;4;37
0;39;1775;2875;366;335;-1;4;37
0;40;2141;1738;86;1472;-1;3;33
0;41;2227;0;940;3210;-2;1;0
0;42;2227;0;940;1290;-2;2;41
0;43;2227;0;461;1290;-2;3;42
0;44;2227;0;461;1270;225;4;43
0;45;2227;1270;461;20;-1;4;43
0;46;2688;0;479;1290;-2;3;42
0;47;2688;0;479;1266;124;4;46
0;48;2688;1266;479;24;-1;4;46
0;49;2227;1290;940;1290;-2;2;41
0;50;2227;1290;461;1290;-2;3;49
0;51;2227;1290;461;1270;226;4;50
0;52;2227;2560;461;20;-1;4;50
0;53;2688;1290;479;1290;-2;3;49
0;54;2688;1290;479;1266;125;4;53
0;55;2688;2556;479;24;-1;4;53
0;56;2227;2580;940;630;-2;2;41
0;57;2227;2580;900;630;-2;3;56
0;58;2227;2580;900;476;165;4;57
0;59;2227;3056;900;154;-1;4;57
0;60;3127;2580;40;630;-1;3;56
0;61;3167;0;1290;3210;-2;1;0
0;62;3167;0;1290;920;-2;2;61
0;63;3167;0;307;920;-2;3;62
0;64;3167;0;307;883;25;4;63
0;65;3167;883;307;37;-1;4;63
0;66;3474;0;476;920;-2;3;62
0;67;3474;0;476;900;166;4;66
0;68;3474;900;476;20;-1;4;66
0;69;3950;0;476;920;-2;3;62
0;70;3950;0;476;900;167;4;69
0;71;3950;900;476;20;-1;4;69
0;72;4426;0;31;920;-1;3;62
0;73;3167;920;1290;464;-2;2;61
0;74;3167;920;1155;464;185;3;73
0;75;4322;920;135;464;-1;3;73
0;76;3167;1384;1290;461;-2;2;61
0;77;3167;1384;1270;461;227;3;76
0;78;4437;1384;20;461;-1;3;76
0;79;3167;1845;1290;463;-2;2;61
0;80;3167;1845;1270;463;228;3;79
0;81;4437;1845;20;463;-1;3;79
0;82;3167;2308;1290;463;-2;2;61
0;83;3167;2308;1270;463;229;3;82
0;84;4437;2308;20;463;-1;3;82
0;85;3167;2771;1290;439;-2;2;61
0;86;3167;2771;1137;439;-2;3;85
0;87;3167;2771;1137;366;246;4;86
0;88;3167;3137;1137;73;-1;4;86
0;89;4304;2771;153;439;-1;3;85
0;90;4457;0;1066;3210;-2;1;0
0;91;4457;0;1066;479;-2;2;90
0;92;4457;0;1066;479;126;3;91
0;93;4457;479;1066;479;-2;2;90
0;94;4457;479;1066;479;127;3;93
0;95;4457;958;1066;479;-2;2;90
0;96;4457;958;1066;479;128;3;95
0;97;4457;1437;1066;479;-2;2;90
0;98;4457;1437;1066;479;129;3;97
0;99;4457;1916;1066;1294;-2;2;90
0;100;4457;1916;507;1294;-2;3;99
0;101;4457;1916;507;1228;105;4;100
0;102;4457;3144;507;66;-1;4;100
0;103;4964;1916;509;1294;-2;3;99
0;104;4964;1916;509;1218;44;4;103
0;105;4964;3134;509;76;-1;4;103
0;106;5473;1916;50;1294;-1;3;99
0;107;5523;0;477;3210;-2;1;0
0;108;5523;0;477;1122;-2;2;107
0;109;5523;0;397;1122;264;3;108
0;110;5920;0;80;1122;-1;3;108
0;111;5523;1122;477;928;-2;2;107
0;112;5523;1122;437;928;45;3;111
0;113;5960;1122;40;928;-1;3;111
0;114;5523;2050;477;1160;-2;2;107
0;115;5523;2050;366;1160;-2;3;114
0;116;5523;2050;366;1137;265;4;115
0;117;5523;3187;366;23;-1;4;115
0;118;5889;2050;111;1160;-1;3;114
1;119;0;0;6000;3210;-2;0;
1;120;0;0;388;3210;-2;1;119
1;121;0;0;388;1777;-2;2;120
1;122;0;0;388;1777;0;3;121
1;123;0;1777;388;1433;-2;2;120
1;124;0;1777;336;1433;-2;3;123
1;125;0;1777;336;1137;266;4;124
1;126;0;2914;336;296;-1;4;124
1;127;336;1777;52;1433;-1;3;123
1;128;388;0;398;3210;-2;1;119
1;129;388;0;398;883;-2;2;128
1;130;388;0;307;883;26;3;129
1;131;695;0;91;883;-1;3;129
1;132;388;883;398;1139;-2;2;128
1;133;388;883;398;1139;230;3;132
1;134;388;2022;398;1188;-2;2;128
1;135;388;2022;398;1188;-2;3;134
1;136;388;2022;398;1139;231;4;135
1;137;388;3161;398;49;-1;4;135
1;138;786;0;1387;3210;-2;1;119
1;139;786;0;1387;1139;-2;2;138
1;140;786;0;398;1139;232;3;139
1;141;1184;0;398;1139;233;3;139
1;142;1582;0;457;1139;-2;3;139
1;143;1582;0;457;888;46;4;142
1;144;1582;888;457;251;-1;4;142
1;145;2039;0;134;1139;-1;3;139
1;146;786;1139;1387;900;-2;2;138
1;147;786;1139;813;900;-2;3;146
1;148;786;1139;813;858;234;4;147
1;149;786;1997;813;42;-1;4;147
1;150;1599;1139;476;900;168;3;146
1;151;2075;1139;98;900;-1;3;146
1;152;786;2039;1387;1171;-2;2;138
1;153;786;2039;462;1171;-2;3;152
1;154;786;2039;462;938;47;4;153
1;155;786;2977;462;233;-1;4;153
1;156;1248;2039;307;1171;-2;3;152
1;157;1248;2039;307;883;27;4;156
1;158;1248;2922;307;288;-1;4;156
1;159;1555;2039;618;1171;-2;3;152
1;160;1555;2039;618;1150;235;4;159
1;161;1555;3189;618;21;-1;4;159
1;162;2173;0;984;3210;-2;1;119
1;163;2173;0;984;1170;-2;2;162
1;164;2173;0;618;1170;-2;3;163
1;165;2173;0;618;1150;236;4;164
1;166;2173;1150;618;20;-1;4;164
1;167;2791;0;366;1170;-2;3;163
1;168;2791;0;366;1137;247;4;167
1;169;2791;1137;366;33;-1;4;167
1;170;2173;1170;984;1038;-2;2;162
1;171;2173;1170;804;1038;144;3;170
1;172;2977;1170;180;1038;-1;3;170
1;173;2173;2208;984;1002;-2;2;162
1;174;2173;2208;800;1002;-2;3;173
1;175;2173;2208;800;850;145;4;174
1;176;2173;3058;800;152;-1;4;174
1;177;2973;2208;184;1002;-1;3;173
1;178;3157;0;507;3210;-2;1;119
1;179;3157;0;507;681;-2;2;178
1;180;3157;0;452;681;28;3;179
1;181;3609;0;55;681;-1;3;179
1;182;3157;681;507;1228;-2;2;178
1;183;3157;681;507;1228;106;3;182
1;184;3157;1909;507;1301;-2;2;178
1;185;3157;1909;464;1301;-2;3;184
1;186;3157;1909;464;1155;186;4;185
1;187;3157;3064;464;146;-1;4;185
1;188;3621;1909;43;1301;-1;3;184
1;189;3664;0;840;3210;-2;1;119
1;190;3664;0;840;1778;-2;2;189
1;191;3664;0;808;1778;65;3;190
1;192;4472;0;32;1778;-1;3;190
1;193;3664;1778;840;1432;-2;2;189
1;194;3664;1778;820;1432;-2;3;193
1;195;3664;1778;820;1390;146;4;194
1;196;3664;3168;820;42;-1;4;194
1;197;4484;1778;20;1432;-1;3;193
1;198;4504;0;502;3210;-2;1;119
1;199;4504;0;502;555;-2;2;198
1;200;4504;0;420;555;207;3;199
1;201;4924;0;82;555;-1;3;199
1;202;4504;555;502;900;-2;2;198
1;203;4504;555;476;900;169;3;202
1;204;4980;555;26;900;-1;3;202
1;205;4504;1455;502;828;-2;2;198
1;206;4504;1455;502;828;85;3;205
1;207;4504;2283;502;927;-2;2;198
1;208;4504;2283;476;927;-2;3;207
1;209;4504;2283;476;900;170;4;208
1;210;4504;3183;476;27;-1;4;208
1;211;4980;2283;26;927;-1;3;207
1;212;5006;0;498;3210;-2;1;119
1;213;5006;0;498;1250;-2;2;212
1;214;5006;0;471;1250;187;3;213
1;215;5477;0;27;1250;-1;3;213
1;216;5006;1250;498;623;-2;2;212
1;217;5006;1250;498;623;29;3;216
1;218;5006;1873;498;1337;-2;2;212
1;219;5006;1873;471;1337;-2;3;218
1;220;5006;1873;471;1250;188;4;219
1;221;5006;3123;471;87;-1;4;219
1;222;5477;1873;27;1337;-1;3;218
1;223;5504;0;496;3210;-2;1;119
1;224;5504;0;496;938;-2;2;223
1;225;5504;0;462;938;48;3;224
1;226;5966;0;34;938;-1;3;224
1;227;5504;938;496;938;-2;2;223
1;228;5504;938;462;938;49;3;227
1;229;5966;938;34;938;-1;3;227
1;230;5504;1876;496;1334;-2;2;223
1;231;5504;1876;462;1334;-2;3;230
1;232;5504;1876;462;938;50;4;231
1;233;5504;2814;462;396;-1;4;231
1;234;5966;1876;34;1334;-1;3;230
2;235;0;0;6000;3210;-2;0;
2;236;0;0;502;3210;-2;1;235
2;237;0;0;502;928;-2;2;236
2;238;0;0;437;928;51;3;237
2;239;437;0;65;928;-1;3;237
2;240;0;928;502;828;-2;2;236
2;241;0;928;502;828;86;3;240
2;242;0;1756;502;1454;-2;2;236
2;243;0;1756;324;1454;-2;3;242
2;244;0;1756;324;1073;87;4;243
2;245;0;2829;324;381;-1;4;243
2;246;324;1756;178;1454;-1;3;242
2;247;502;0;2456;3210;-2;1;235
2;248;502;0;2456;1228;-2;2;247
2;249;502;0;324;1228;-2;3;248
2;250;502;0;324;1073;88;4;249
2;251;502;1073;324;155;-1;4;249
